사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2021072000100147,2021년 7월 20일 10시,화요일,경상남도 밀양시 부북면,중상사고,0,2,0,0,차량단독 - 공작물충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,67세,중상,,,,
2021072000100500,2021년 7월 20일 20시,화요일,경상남도 밀양시 삼문동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,건조,흐림,교차로 - 교차로횡단보도내,화물,남,48세,상해없음,보행자,남,60세,중상
2021072100100268,2021년 7월 21일 12시,수요일,경상남도 밀양시 삼문동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,56세,상해없음,승용,여,57세,경상
2021072200100012,2021년 7월 22일 00시,목요일,경상남도 밀양시 단장면,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,35세,경상,승용,남,53세,상해없음
2021072300100310,2021년 7월 23일 14시,금요일,경상남도 밀양시 내일동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,65세,상해없음,자전거,여,77세,중상
2021072400100249,2021년 7월 24일 13시,토요일,경상남도 밀양시 상동면,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,여,50세,상해없음,보행자,여,80세,중상
2021072500100017,2021년 7월 25일 01시,일요일,경상남도 밀양시 단장면,중상사고,0,1,1,0,차량단독 - 공작물충돌,안전운전불이행,건조,흐림,단일로 - 기타,승용,남,29세,경상,,,,
2021072600100341,2021년 7월 26일 14시,월요일,경상남도 밀양시 무안면,중상사고,0,1,3,0,차대차 - 정면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,30세,경상,승용,여,61세,중상
2021072600100401,2021년 7월 26일 16시,월요일,경상남도 밀양시 삼문동,경상사고,0,0,1,2,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,24세,부상신고,승용,여,26세,경상
2021072700100580,2021년 7월 27일 21시,화요일,경상남도 밀양시 상남면,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,52세,상해없음,보행자,남,64세,경상
2021072700100581,2021년 7월 27일 21시,화요일,경상남도 밀양시 산외면,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,28세,경상,화물,남,55세,중상
2021072800100163,2021년 7월 28일 10시,수요일,경상남도 밀양시 하남읍,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,46세,상해없음,원동기,남,66세,경상
2021072800100300,2021년 7월 28일 14시,수요일,경상남도 밀양시 교동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,이륜,남,23세,경상,승용,남,73세,상해없음
2021072800100370,2021년 7월 28일 16시,수요일,경상남도 밀양시 하남읍,중상사고,0,1,1,0,차대차 - 측면충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,남,49세,상해없음,화물,여,64세,경상
2021072900100085,2021년 7월 29일 08시,목요일,경상남도 밀양시 삼문동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,51세,상해없음,보행자,여,82세,중상
2021073000100266,2021년 7월 30일 13시,금요일,경상남도 밀양시 삼문동,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,24세,상해없음,이륜,남,16세,중상
2021080100100343,2021년 8월 1일 19시,일요일,경상남도 밀양시 가곡동,경상사고,0,0,1,2,차대차 - 측면충돌,기타,젖음/습기,비,교차로 - 교차로안,승용,남,40세,부상신고,승용,여,80세,경상
2021080200100165,2021년 8월 2일 11시,월요일,경상남도 밀양시 삼문동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,84세,상해없음,승용,남,31세,경상
2021080400100328,2021년 8월 4일 15시,수요일,경상남도 밀양시 산외면,경상사고,0,0,3,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 교량,승용,남,58세,경상,승용,남,31세,경상
2021080400100423,2021년 8월 4일 17시,수요일,경상남도 밀양시 무안면,경상사고,0,0,2,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,61세,경상,승용,남,52세,상해없음
2021080400100424,2021년 8월 4일 17시,수요일,경상남도 밀양시 삼문동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,54세,상해없음,승용,남,62세,경상
2021080500100423,2021년 8월 5일 17시,목요일,경상남도 밀양시 내이동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,60세,상해없음,승용,남,44세,경상
2021080600100384,2021년 8월 6일 16시,금요일,경상남도 밀양시 단장면,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,61세,상해없음,승용,남,37세,경상
2021080700100031,2021년 8월 7일 05시,토요일,경상남도 밀양시 삼랑진읍,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,77세,상해없음,자전거,남,55세,경상
2021080700100053,2021년 8월 7일 07시,토요일,경상남도 밀양시 상남면,중상사고,0,2,0,0,차대차 - 추돌,기타,건조,맑음,단일로 - 기타,승용,남,30세,상해없음,원동기,남,21세,중상
2021080700100115,2021년 8월 7일 10시,토요일,경상남도 밀양시 내이동,경상사고,0,0,3,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,44세,경상,이륜,남,76세,경상
2021080800100109,2021년 8월 8일 11시,일요일,경상남도 밀양시 하남읍,중상사고,0,2,1,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,화물,남,65세,상해없음,화물,남,62세,중상
2021080800100253,2021년 8월 8일 17시,일요일,경상남도 밀양시 상남면,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,25세,상해없음,승용,남,24세,경상
2021080900100213,2021년 8월 9일 11시,월요일,경상남도 밀양시 내이동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,화물,남,58세,상해없음,승용,여,34세,경상
2021080900100479,2021년 8월 9일 18시,월요일,경상남도 밀양시 하남읍,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,흐림,교차로 - 교차로안,화물,남,54세,상해없음,자전거,남,71세,중상
2021081000100017,2021년 8월 10일 04시,화요일,경상남도 밀양시 초동면,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,흐림,단일로 - 기타,화물,남,59세,상해없음,자전거,남,43세,중상
2021081100100213,2021년 8월 11일 12시,수요일,경상남도 밀양시 부북면,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,25세,상해없음,승용,남,33세,경상
2021081300100127,2021년 8월 13일 10시,금요일,경상남도 밀양시 내이동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,70세,상해없음,보행자,여,79세,중상
2021081300100128,2021년 8월 13일 10시,금요일,경상남도 밀양시 가곡동,중상사고,0,1,0,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,이륜,남,84세,중상,승용,남,61세,상해없음
2021081300100154,2021년 8월 13일 11시,금요일,경상남도 밀양시 청도면,중상사고,0,1,0,0,차대차 - 정면충돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,66세,상해없음,이륜,남,74세,중상
2021081400100148,2021년 8월 14일 11시,토요일,경상남도 밀양시 내이동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,54세,상해없음,화물,남,60세,경상
2021081400100176,2021년 8월 14일 12시,토요일,경상남도 밀양시 산외면,경상사고,0,0,2,0,차대차 - 측면충돌,중앙선침범,젖음/습기,비,단일로 - 기타,승용,남,57세,상해없음,승용,남,77세,경상
2021081400100245,2021년 8월 14일 14시,토요일,경상남도 밀양시 내이동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,화물,남,41세,상해없음,자전거,여,67세,경상
2021081400100471,2021년 8월 14일 21시,토요일,경상남도 밀양시 가곡동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,흐림,교차로 - 교차로횡단보도내,승용,여,42세,상해없음,보행자,남,69세,중상
2021081800100271,2021년 8월 18일 14시,수요일,경상남도 밀양시 청도면,부상신고사고,0,0,0,1,차량단독 - 공작물충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,이륜,남,79세,부상신고,,,,
2021082000100249,2021년 8월 20일 13시,금요일,경상남도 밀양시 상남면,중상사고,0,1,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,73세,상해없음,승용,여,34세,경상
2021082000100469,2021년 8월 20일 18시,금요일,경상남도 밀양시 내이동,경상사고,0,0,1,0,차량단독 - 전도전복 - 전도,안전운전불이행,건조,맑음,교차로 - 교차로안,자전거,남,50세,경상,,,,
2021082100100381,2021년 8월 21일 18시,토요일,경상남도 밀양시 하남읍,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,젖음/습기,흐림,교차로 - 교차로안,개인형이동수단(PM),남,41세,부상신고,승용,남,71세,상해없음
2021082200100152,2021년 8월 22일 13시,일요일,경상남도 밀양시 내이동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,81세,경상,화물,남,69세,상해없음
2021082600100294,2021년 8월 26일 14시,목요일,경상남도 밀양시 삼문동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,화물,남,69세,상해없음,보행자,여,84세,경상
2021082800100085,2021년 8월 28일 09시,토요일,경상남도 밀양시 청도면,중상사고,0,1,0,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,화물,남,50세,상해없음,원동기,여,81세,중상
2021082900100130,2021년 8월 29일 13시,일요일,경상남도 밀양시 교동,중상사고,0,2,1,0,차대차 - 측면충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,여,58세,경상,승용,남,62세,중상
2021083000100176,2021년 8월 30일 11시,월요일,경상남도 밀양시 내이동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,화물,남,49세,상해없음,보행자,여,85세,중상
2021083100100040,2021년 8월 31일 06시,화요일,경상남도 밀양시 삼문동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,59세,상해없음,보행자,여,72세,중상
2021083100100577,2021년 8월 31일 20시,화요일,경상남도 밀양시 무안면,부상신고사고,0,0,0,1,차량단독 - 공작물충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,원동기,남,65세,부상신고,,,,
2021090100100426,2021년 9월 1일 19시,수요일,경상남도 밀양시 산외면,경상사고,0,0,1,0,차대차 - 측면충돌,중앙선침범,젖음/습기,비,단일로 - 기타,승용,남,58세,상해없음,승용,여,58세,경상
2021090200100165,2021년 9월 2일 11시,목요일,경상남도 밀양시 용평동,경상사고,0,0,1,0,차량단독 - 전도전복 - 전도,안전운전불이행,건조,맑음,단일로 - 기타,이륜,여,62세,경상,,,,
2021090200100254,2021년 9월 2일 14시,목요일,경상남도 밀양시 하남읍,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,55세,경상,화물,남,47세,경상
2021090200100255,2021년 9월 2일 14시,목요일,경상남도 밀양시 부북면,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,화물,남,52세,상해없음,승용,여,64세,경상
2021090300100255,2021년 9월 3일 14시,금요일,경상남도 밀양시 하남읍,중상사고,0,1,3,0,차대차 - 정면충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,남,72세,경상,승합,남,64세,경상
2021090400100197,2021년 9월 4일 12시,토요일,경상남도 밀양시 하남읍,경상사고,0,0,4,3,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승합,남,68세,상해없음,승용,여,37세,경상
2021090500100060,2021년 9월 5일 10시,일요일,경상남도 밀양시 삼랑진읍,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,화물,남,64세,상해없음,자전거,남,32세,경상
2021090500100367,2021년 9월 5일 20시,일요일,경상남도 밀양시 삼랑진읍,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,기타불명,미분류,기타불명,승용,여,31세,중상
2021090600100109,2021년 9월 6일 08시,월요일,경상남도 밀양시 내이동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,35세,상해없음,이륜,남,74세,경상
2021090600100110,2021년 9월 6일 08시,월요일,경상남도 밀양시 삼문동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로부근,승용,남,63세,상해없음,보행자,여,44세,경상
2021090600100471,2021년 9월 6일 18시,월요일,경상남도 밀양시 산외면,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,58세,상해없음,원동기,남,60세,경상
2021090700100046,2021년 9월 7일 06시,화요일,경상남도 밀양시 부북면,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,젖음/습기,흐림,교차로 - 교차로안,화물,남,38세,경상,화물,남,54세,경상
2021090700100047,2021년 9월 7일 06시,화요일,경상남도 밀양시 초동면,중상사고,0,2,0,0,차대차 - 측면충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,남,78세,중상,승용,남,44세,중상
